,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,pl_mw,ql_mvar,i_from_ka,i_to_ka,i_ka,vm_from_pu,va_from_degree,vm_to_pu,va_to_degree,loading_percent
,104.02119343606893,-21.235977764585936,-103.94956744053225,0.8650149253560668,0.07162599553667803,-20.37096283922987,0.15280835772707024,0.14960967080544668,0.15280835772707024,1.0555945168617804,-9.101136280198716,1.0556837375746726,-9.518043732448714,7.0827668616516615
