,p_mw,q_mvar,va_degree,vm_pu
0,700.0,100.51302447497494,-4.457204566137275,0.9995799999999998
1,600.0,438.8836524720382,-5.565612027803276,1.0495590000000006
2,375.0,220.83,-5.882240920090746,0.9898789289796547
3,250.0,143.76,-8.485697175194634,0.9245052935159531
4,375.0,220.97,-6.468728501593369,0.9631205374199278
5,770.1919168011575,196.72175371416415,0.0,1.01
6,255.0,34.66351334317187,-3.532128233852157,1.0994
7,174.0,13.157579308882873,-4.4082086508937905,1.0928999999999998
