,p_mw,q_mvar,va_degree,vm_pu
0,700.0,332.49033952433695,-4.377745756812087,0.9995800000000001
1,600.0,170.88516765410213,-5.316047393845367,0.9995800000000001
2,375.0,220.83,-5.712103189505352,0.9653421289248343
3,250.0,143.76,-8.465446092356885,0.9008177545371799
4,375.0,220.97,-6.395064292665835,0.9417406567812292
5,772.128471246567,250.78163126463846,0.0,1.01
6,255.0,73.23223808766852,-3.603807544899851,1.0993999999999997
7,174.0,38.65072949299747,-4.490920536181296,1.0929000000000002
