,p_mw,q_mvar,va_degree,vm_pu
0,700.0,-70.03485459390208,-4.520417870588011,0.9995800000000001
1,600.0,696.53,-5.752428708139207,1.090144166720041
2,375.0,187.29258236011069,-5.779947676368669,0.9900000000000001
3,250.0,143.76,-8.491385060716523,0.939372632136471
4,375.0,220.97,-6.521303320260456,0.9775197844467223
5,769.2458385560232,159.02680181041023,0.0,1.01
6,255.0,7.745583733700528,-3.485726900605549,1.0994
7,174.0,-4.633735811129668,-4.354232812058464,1.0929000000000002
