,p_mw,q_mvar,va_degree,vm_pu
0,700.0,-70.03485458173779,-4.5204178706047635,0.99958
1,600.0,696.53,-5.752428708151806,1.0901441667187852
2,375.0,187.29258236476227,-5.779947676409409,0.99
3,250.0,143.76,-8.491385060469005,0.9393726321304638
4,375.0,220.97,-6.521303320251988,0.9775197844444022
5,769.2458385571191,159.02680181464865,0.0,1.01
6,255.0,7.745583736669005,-3.485726900618125,1.0993999999999997
7,174.0,-4.6337358091687975,-4.354232812071927,1.0929
