,p_hv_mw,q_hv_mvar,p_lv_mw,q_lv_mvar,pl_mw,ql_mvar,i_hv_ka,i_lv_ka,vm_hv_pu,va_hv_degree,vm_lv_pu,va_lv_degree,loading_percent
0,361.88347813107134,172.2164081413081,-360.9898267775656,-107.14312256343983,0.8936513535057315,65.07328557786828,0.5583674934971199,1.5276934622081189,1.0905182782508054,-8.716898316831681,0.9487237098770275,-17.635082238225102,72.1648007709618
1,102.95536062262143,39.01125432439155,-102.9037098306856,-34.517635425978575,0.051650791935827556,4.493618898412976,0.1541884044800514,0.4023289434232795,1.0848895977451039,-9.501717729569243,1.0383679892983886,-11.71081008388929,19.005113764489757
2,114.95219152218445,-17.09615461801256,-114.88920225690637,22.576220697206303,0.0629892652780768,5.480066079193744,0.1639079205006331,0.444299736503716,1.077268070451841,-10.002343422327396,1.0143278369066198,-12.660306884629017,20.98771956583365
3,212.4614588228667,-19.24715226087702,-212.08325874179707,41.55641136992438,0.3782000810696218,22.309259109047364,0.29802068796232034,0.8606837468351808,1.0875878030875914,-9.125619306661411,0.9664780242577361,-15.035549408995504,40.6567630572895
4,367.293193118521,181.97197990781171,-366.85125208709763,-148.03325010393266,0.4419410314233687,33.938729803879056,0.5750756041071281,1.5442696888956764,1.0829511203864233,-9.54447697858826,0.9859919609044077,-13.924908560081029,72.94782441152441
5,377.2499039516142,235.24216562048218,-376.77876823842035,-198.32577823049294,0.47113571319385983,36.91638738998924,0.6275286148675824,1.6215339408178302,1.0764098064195426,-9.588928344810022,1.0106840409403874,-13.77434334408281,76.59761377346909
6,-648.9995621694867,156.57696234907746,649.9999999999998,-110.03485458173779,1.0004378305130786,46.54210776733967,0.9278187726781336,19.0388412153553,1.0932566085495317,-8.476145470251112,0.99958,-4.5204178706047635,65.95248060446355
7,-549.2778343236045,-595.7076019213583,549.9999999999999,656.529999999997,0.7221656763954343,60.822398078638685,1.1260959627329554,22.679572689441734,1.0932566085495317,-8.476145470251112,1.0901441667187852,-5.752428708151806,78.5643443841292
8,-767.7336616042888,-80.39360026747619,769.2458385571191,159.02680181464865,1.5121769528302593,78.63320154717246,1.0742228692088303,22.451257966464556,1.0917924746784498,-5.7022928786980325,1.01,0.0,77.77343898350424
9,-374.008666494086,-169.42065769271056,374.9999999999956,220.97000000000295,0.9913335059096084,51.54934230729239,1.558046154578448,12.853880775272195,1.0143278369066198,-12.660306884629017,0.9775197844444022,-6.521303320251988,89.05429830881708
10,-374.10364497801834,-140.68212122171187,375.00000000000017,187.29258236476227,0.896355021981833,46.6104611430504,1.4815300143108587,12.222622618064584,1.0383679892983886,-11.71081008388929,0.99,-5.779947676409409,84.68081350491354
11,-249.32679572071072,-108.7533774769737,249.9999999999997,143.76000000000008,0.6732042792889672,35.00662252302638,1.0742191252788422,8.862307783550456,0.9746419871654011,-14.825753062758194,0.9393726321304638,-8.491385060469005,87.71409916241436
12,360.81352380984043,167.76041008205328,-360.0,-133.88316406576195,0.8135238098404329,33.87724601629134,1.4749536240786942,14.603501228501944,1.0383679892983886,-11.71081008388929,1.0123332338298385,-16.246852476245483,76.64083847136432
13,360.9289302672936,172.68940467519255,-359.99999999999955,-133.9725509147506,0.9289302672940494,38.71685376044195,1.5934558214616177,14.618860747354239,0.9664780242577361,-15.035549408995504,1.0113516707329973,-20.19216745449954,82.7983932716377
14,360.8422561158627,168.90519556884968,-359.99999999999966,-133.80083088739804,0.8422561158630515,35.10436468145164,1.5172968524944994,14.589392812447091,1.0106840409403874,-13.77434334408281,1.0132364988008802,-18.46943922133009,78.8410571605444
15,360.9323147090703,172.0146524472509,-359.9999999999998,-133.1906446164548,0.9323147090705106,38.82400783079612,1.5789722565660982,14.485984005193558,0.9746419871654011,-14.825753062758194,1.0199058277174893,-20.00432198238681,82.04580516342487
16,360.8755190438218,170.05461125164945,-359.9999999999976,-133.60455692538102,0.8755190438241698,36.45005432626843,1.5138146245521438,14.555909851462875,1.0143278369066198,-12.660306884629017,1.0153865500894743,-17.530341198608145,78.66011528895352
17,360.91016940621176,171.65027937453968,-359.9999999999993,-133.74845951655644,0.9101694062124466,37.90181985798324,1.5601068649843302,14.580437990507772,0.9859919609044077,-13.924908560081029,1.0138106385036378,-18.97963608002322,81.06553066169575
18,360.98982677756555,174.64887338965113,-359.9999999999998,-133.4299135368631,0.9898267775657814,41.21895985278803,1.6269448460839353,14.526293268606556,0.9487237098770275,-17.635082238225102,1.0172958322395325,-23.11638330518256,84.53853403589109
