,p_mw,q_mvar,va_degree,vm_pu
0,738.9092228875364,266.94931702356644,-0.9257959646075403,1.040939278195923
1,849.5727640210506,465.2412286026257,-0.8600080485968649,1.0750253889992372
2,294.216661719895,100.39450147099028,-4.601796710844711,0.9494522696461117
3,269.99053281377974,143.7461194617623,-4.786974424490968,0.9366114620380185
4,404.7313962129094,220.79904356467662,-2.8790898933108218,0.9780740977536659
5,656.7028352827681,190.3607622602641,0.0,1.0221763499620389
6,132.52529360226995,-22.221229834217223,-3.7939310731947686,1.099999986074425
7,148.70519744668368,-6.823064486115838,-3.826533248613303,1.0999443647209115
