,p_mw,q_mvar,va_degree,vm_pu
0,700.0,352.938451360046,-15.725153723564858,0.99958
1,0.0,0.0,0.0,0.0
2,375.0,252.99571573493182,-16.596965159622844,0.99
3,250.0,282.117025747557,-19.3050147413397,0.9758
4,375.0,325.6678769514968,-16.429301332541574,0.9904000000000001
5,1387.2278097423327,357.28812160029395,0.0,1.01
6,255.0,95.11276885073153,-8.317592251785692,1.0993999999999997
7,174.0,53.11400126329704,-9.211060056167387,1.0929000000000004
