,p_hv_mw,q_hv_mvar,p_lv_mw,q_lv_mvar,pl_mw,ql_mvar,i_hv_ka,i_lv_ka,vm_hv_pu,va_hv_degree,vm_lv_pu,va_lv_degree,loading_percent
0,361.56268288936616,142.0284031598749,-360.8260059168147,-88.38556937976081,0.7366769725514359,53.64283378011409,0.558691797673742,1.387045503024677,1.0563980329257747,-8.633831362229254,1.0308811920950782,-16.31585112013004,66.85806911823758
1,103.82381151813946,1.076251723511798,-103.77545846187735,3.1304641712925103,0.0483530562621155,4.206715894804308,0.14918500974477336,0.3892734187606954,1.0574282046641528,-9.504533778012814,1.0265628251439076,-11.826294322396475,18.388400163533458
2,117.01623524151204,-41.33635624846042,-116.94194461309068,47.7996409211228,0.07429062842135181,6.4632846726623825,0.17800560812798907,0.4825138684322697,1.0592622900289959,-10.095295848605351,1.0077615991420719,-12.871496855082617,22.792869149489885
3,213.6180749173197,-50.498818348712796,-213.19453877291497,75.48236028994249,0.4235361444047214,24.983541941229696,0.31537759971094337,0.9108105079652049,1.0574771850770137,-9.090265607122667,0.9557422154959796,-15.286555605819743,43.024638432636884
4,364.8561311767731,123.49455028173857,-364.4441817239701,-91.8590148201515,0.41194945280301454,31.635535461587068,0.5552195464577856,1.490949555421305,1.0540601512525158,-9.536620080412035,0.9702667238807193,-14.089412622943819,70.42910131396172
5,376.34351584364157,195.87615668715057,-375.8984003137251,-160.99861105535723,0.44511552991644976,34.87754563179334,0.6099537343816165,1.5761204496420926,1.056811277202898,-9.649296512836868,0.998626363542755,-13.95937732194508,74.45238266259297
6,-648.9459158048516,-139.1444941825799,649.9999999999998,188.18232413079417,1.0540841951482207,49.03782994821427,0.9523701026621666,19.54263450662763,1.0588124307314657,-8.375301126180464,0.99958,-4.330878461920509,67.69767175845558
7,-549.645496110961,14.355015405853432,550.0,15.502089915404438,0.3545038890390515,29.85710532125787,0.7889827023468887,15.890111625266353,1.0588124307314657,-8.375301126180464,0.9995799999999999,-5.2647657469715075,55.044961345804374
8,-768.064553507861,-127.99962292625654,769.6232814542434,209.05347613813876,1.5587279463824188,81.05385321188223,1.0906320286623605,22.794209399043346,1.0847354708943604,-5.735120682491753,1.01,0.0,78.96145759501425
9,-373.83887550706413,-234.85462475042547,374.9999999999995,295.2330983830667,1.1611244929353575,60.37847363264123,1.6862028514276215,13.911173524277864,1.0077615991420719,-12.871496855082617,0.9904000000000002,-6.796585621539743,96.37943734782503
10,-374.01671157567876,-177.16529392304338,374.99999999999955,228.29629198771877,0.98328842432079,51.130998064675396,1.551711181051,12.801617243670746,1.0265628251439076,-11.826294322396475,0.9899999999999998,-5.839763897345814,88.6922059403503
11,-249.03037575091443,-207.95275759835263,249.99999999999793,258.3732185507004,0.9696242490834948,50.42046095234778,1.2892026226173723,10.635921636593324,0.9686337588953503,-15.110210404126635,0.9758,-9.030160602707852,105.26832377086149
12,360.8326038946551,167.86784535266221,-359.9999999999974,-133.19605501013535,0.8326038946577228,34.67179034252686,1.4921498865786302,14.486892102705175,1.0265628251439076,-11.826294322396475,1.0198468838219943,-16.471333628398366,77.53438248186974
13,360.95071771192283,173.03436551446896,-359.99999999993383,-133.40943357013379,0.9507177119890002,39.624931944335174,1.6120342425995944,14.522831014410745,0.9557422154959796,-15.286555605819743,1.017519493996639,-20.565129899212256,83.76375635169931
14,360.863366724945,169.21307318242503,-359.9999999999902,-133.228840125726,0.8633667249548012,35.984233056699026,1.5361942087954,14.49239819618303,0.998626363542755,-13.95937732194508,1.0194896312945911,-18.773298933594493,79.82299259780115
15,360.9465013570585,173.25291750043428,-359.999999999968,-133.83814077104233,0.946501357090483,39.414776729391946,1.590940185171135,14.595781515331508,0.9686337588953503,-15.110210404126635,1.0128272774647535,-20.357279569973393,82.6676769755833
16,360.8875101040979,170.31633723777247,-359.9999999999956,-133.36706498856176,0.8875101041022617,36.94927224921071,1.5241459311794066,14.515675535041938,1.0077615991420719,-12.871496855082617,1.0179820453714228,-17.80801951624476,79.19694572856328
17,360.94261410008585,172.9154353130477,-359.99999999997493,-133.66253406835352,0.9426141001109158,39.252901244694186,1.5876698484980745,14.565778426587837,0.9702667238807193,-14.089412622943819,1.0147519229582904,-19.317725362204026,82.4977452973154
18,360.8260059168122,168.0892717959137,-359.99999999999477,-133.69223840064348,0.8260059168174507,34.39703339527023,1.4862258486554811,14.570841653485122,1.0308811920950782,-16.31585112013004,1.0144266207442265,-20.92075851692875,77.22656044180397
