,p_hv_mw,q_hv_mvar,p_lv_mw,q_lv_mvar,pl_mw,ql_mvar,i_hv_ka,i_lv_ka,vm_hv_pu,va_hv_degree,vm_lv_pu,va_lv_degree,loading_percent
0,363.14425909675555,279.8215431612047,-361.6343952982698,-169.87732637339343,1.5098637984857533,109.94421678781129,0.6642731561877843,1.9857338882306832,1.048572375757892,-8.651666826257806,0.7744526213187022,-21.106053427581585,93.8015995834593
1,104.15876085541595,-4.502485128299724,-104.109548669864,8.783945271319022,0.04921218555195139,4.281460143019298,0.15050452190406166,0.3927164658216647,1.052464392942238,-9.544449821791783,1.0239998368520518,-11.892003459403622,18.551041957418445
2,117.3794359189978,-43.080626119163114,-117.30348871063501,49.68803324673592,0.07594720836279123,6.607407127572806,0.17997930752942257,0.48786390960975484,1.0555200320877356,-10.141809440666973,1.0050679490491667,-12.94445327830828,23.045593053362335
3,213.53186842381757,-52.443221858600964,-213.1025534386008,77.7676459505081,0.42931498521676303,25.324424091907133,0.317521858582205,0.9170031275854088,1.0521147209152975,-9.12269872487347,0.9521696156357733,-15.372597597585905,43.31716384574982
4,364.44781236156683,118.22026068993306,-364.0361319286685,-86.60538453174688,0.4116804328983221,31.614876158186178,0.5550382262718407,1.4904626502819815,1.0488015071373904,-9.57367349954992,0.9663320679346663,-14.163708027354172,70.40610101105878
5,376.38663442615,193.64751721370607,-375.9403310820989,-158.67689902232135,0.4463033440511026,34.970618191384716,0.6107670389205775,1.5782220285707693,1.0529513309832925,-9.690536506050456,0.9951751181882305,-14.032310817352858,74.55165652115434
6,-648.895649748825,-187.89142123795085,649.9999999995016,239.26771550855145,1.104350250676589,51.376294270600596,0.9748134653453502,20.00317230888659,1.0529123162854768,-8.398562705805979,0.99958,-4.3383641736995,69.29302150309283
7,-549.6397051720037,-41.66682176284079,549.9999999995237,72.0116527917279,0.3602948275199651,30.344831028887107,0.7954007452289901,16.019371008911882,1.0529123162854768,-8.398562705805979,0.9995799999999999,-5.274400764222145,55.49272898546258
8,-770.1905220160222,-137.1175281112465,771.7679397103761,219.1432482176528,1.577417694353926,82.02572010640631,1.0971510942480818,22.930457869784917,1.0833359384497228,-5.757235037591969,1.01,0.0,79.43343614257016
9,-373.8102519736865,-242.7277550205516,374.9999999999183,304.5946523846013,1.1897480262318254,61.86689736404972,1.7068600859116785,14.081595708771347,1.0050679490491667,-12.94445327830828,0.9904,-6.856179809225513,97.56015687694341
10,-373.99557013371856,-184.96859799797437,374.9999999999307,237.19895104100507,1.0044298662121491,52.2303530430307,1.568303945832155,12.93850755311528,1.0239998368520518,-11.892003459403622,0.99,-5.8932168951046595,89.64060982443735
11,-248.99997414596723,-214.09908040773925,249.9999999999106,266.1004248127939,1.0000258539433844,52.00134440505465,1.3092574695389607,10.801374123696425,0.9654099964663702,-15.197582764416929,0.9758,-9.10086676761584,106.90587870743981
12,360.83762764898756,168.33595960363633,-359.999999999725,-133.4549670612243,0.837627649262572,34.88099254241203,1.4966447738154367,14.530531784615913,1.0239998368520518,-11.892003459403622,1.0170221557592036,-16.561575402651403,77.767943673923
13,360.95947325291934,173.79160939280328,-359.99999999932726,-133.8017555207658,0.9594732535920798,39.989853872037486,1.619440166338169,14.589551048091598,0.9521696156357733,-15.372597597585905,1.0132263592561466,-20.69340778978125,84.14857943746507
14,360.870622542994,169.87508095089305,-359.9999999994508,-133.58843287220267,0.8706225435432202,36.28664807869038,1.542635866390189,14.55316855085086,0.9951751181882305,-14.032310817352858,1.015562976084383,-18.881571342964552,80.15771094497524
15,360.9522799788334,172.9720758914507,-359.99999999945084,-133.31666230958973,0.9522799793825811,39.655413581860955,1.5957893346034426,14.507175769122183,0.9654099964663702,-15.197582764416929,1.0185320339730095,-20.48100318436425,82.91964617129081
16,360.89328889596237,170.8352363983035,-359.9999999996717,-133.64537853222646,0.8932888962906986,37.189857866077034,1.5290999208569602,14.562856389113914,1.0050679490491667,-12.94445327830828,1.0149397515530625,-17.909020099239985,79.45436258321413
17,360.95005765229223,172.7788533273035,-359.9999999991952,-133.21598318839426,0.9500576530970193,39.56287013890923,1.593926208155815,14.490238255961964,0.9663320679346663,-14.163708027354172,1.0196297455608807,-19.436409854103147,82.82283528124434
18,361.6343944862207,214.8605912079849,-359.99999902936565,-146.80011613642694,1.6343954568550316,68.06047507155796,2.0906041319985302,17.421701099987757,0.7744526213187022,-21.106053427581585,0.8589384095718893,-29.637633352354552,108.63097725404658
